"FACILITY/SITE ID","FACILITY/SITE NAME","FACILITY/SITE ADDRESS","CITY","COUNTY","DISTRICT","DOCUMENT DATE","DATE RECEIVED","DOCUMENT TYPE","SUBJECT","PERMIT NUMBER","FILE TYPE","FILE SIZE","FILE PATH"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","04-11-2023","04-11-2023","INSPECTION RELATED","WL RESPONSE NFR CEI 2.21.2023 INSPECTION","",".pdf","259.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1183282.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","04-03-2023","04-03-2023","MEETING RELATED","NORTH FLORIDA ROCK PERMIT COMPLIANCE MEETING_3.30.2023","",".msg","179.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1181859.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","04-01-2023","05-15-2023","DISCHARGE MONITORING REPORTS RELATED","DMR 2023 APR MO PART B (734476)","",".xlsx","13.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1208883.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","04-01-2023","05-15-2023","DISCHARGE MONITORING REPORTS RELATED","DMR 2023 APR MO PART A (734476) D-001 D-002","",".pdf","51.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1208884.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","03-28-2023","03-28-2023","WARNING LETTER","WL/CEI REPORT NORTH FLORIDA ROCK INSPECTION 2.21.2023","","","SUPP","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1180620.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","03-28-2023","03-28-2023","INSPECTION RELATED","WL/CEI REPORT NORTH FLORIDA ROCK INSPECTION 2.21.2023","",".pdf","2.7 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1180620.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","03-01-2023","04-24-2023","DISCHARGE MONITORING REPORTS RELATED","DMR 2023 MAR MO PART B (728395)","",".xlsx","13.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1186838.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","03-01-2023","04-24-2023","DISCHARGE MONITORING REPORTS RELATED","DMR 2023 MAR MO PART A (728395) D-001 D-002","",".pdf","52.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1186837.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","02-01-2023","03-23-2023","DISCHARGE MONITORING REPORTS RELATED","DMR 2023 FEB MO PART B (725663)","",".xlsx","13.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1179844.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","02-01-2023","03-23-2023","DISCHARGE MONITORING REPORTS RELATED","DMR 2023 FEB MO PART A (725663) D-001 D-002","",".pdf","51.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1179845.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","01-01-2023","02-09-2023","DISCHARGE MONITORING REPORTS RELATED","DMR 2023 JAN MO PART B (736848)","",".xlsx","13.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1183212.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","01-01-2023","02-09-2023","DISCHARGE MONITORING REPORTS RELATED","DMR 2023 JAN MO PART B (720124)","",".xlsx","13.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1170185.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","01-01-2023","02-09-2023","DISCHARGE MONITORING REPORTS RELATED","DMR 2023 JAN MO PART A (720124) D-001 D-002","",".pdf","53.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1170186.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","01-01-2023","02-09-2023","DISCHARGE MONITORING REPORTS RELATED","DMR (R) 2023 JAN MO PART A (736848) D-001 D-002","",".pdf","51.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1183213.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","12-01-2022","01-10-2023","DISCHARGE MONITORING REPORTS RELATED","DMR 2022 DEC MO PART B (736847)","",".xlsx","13.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1183210.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","12-01-2022","01-10-2023","DISCHARGE MONITORING REPORTS RELATED","DMR 2022 DEC MO PART B (717402)","",".xlsx","13.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1156283.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","12-01-2022","01-10-2023","DISCHARGE MONITORING REPORTS RELATED","DMR 2022 DEC MO PART A (717402) D-001 D-002","",".pdf","54.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1156284.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","12-01-2022","01-10-2023","DISCHARGE MONITORING REPORTS RELATED","DMR (R) 2022 DEC MO PART A (736847) D-001 D-002","",".pdf","51.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1183211.1"
